d,contexts,null_prob,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
5,3,0.0,2,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.469675898108438,0.45285997016830337,2.8,2.2
5,3,0.0,2,soft_penalty,10,0.8,0.0,0.0,0.25,0.0,1.0,0.39460762919403314,-0.010627968230822678,2.8,2.2
5,3,0.0,3,UBC,10,0.7,0.7,1.0,1.0,1.0,0.0,0.45939045751207186,-3.9650822308041306e-17,2.7,2.3
5,3,0.0,3,current_only,10,0.7,0.0,0.0,1.0,0.0,1.0,0.1430633514250966,-0.7322407001457568,2.7,2.3
5,3,0.0,3,gradient_line,10,0.7,0.4,0.5714285714285714,0.7142857142857143,1.0,0.0,1.56,-0.3105488653150797,2.7,2.3
5,3,0.0,3,least_squares,10,0.7,0.7,1.0,1.0,0.0,0.0,0.4833189147238201,-1.308477136165363e-16,2.7,2.3
5,3,0.0,3,one_axis_current,10,0.7,0.0,0.0,1.0,0.0,1.0,0.19421176335166498,-0.795191887530503,2.7,2.3
5,3,0.0,3,oracle_anchor,10,0.7,0.7,1.0,1.0,1.0,0.0,0.9331683850712046,0.09811936273566632,2.7,2.3
5,3,0.0,3,random_search,10,0.7,0.7,1.0,1.0,1.0,0.0,1.6441862759653871,0.1583886894486562,2.7,2.3
5,3,0.0,3,soft_penalty,10,0.7,0.0,0.0,0.14285714285714285,0.0,1.0,0.45156774873406225,-0.015152670087975125,2.7,2.3
5,3,0.0,4,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.36205002910660866,-1.0408340855860843e-16,2.8,2.2
5,3,0.0,4,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.18148864358298689,-0.4046555591856849,2.8,2.2
5,3,0.0,4,gradient_line,10,0.8,0.7,0.875,0.875,1.0,0.0,0.81375,-0.4333534872094992,2.8,2.2
5,3,0.0,4,least_squares,10,0.8,0.8,1.0,1.0,0.0,0.0,0.4197340612546464,-2.0469737016526324e-16,2.8,2.2
5,3,0.0,4,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.2240140436537017,-0.43960434983316066,2.8,2.2
5,3,0.0,4,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7644469532930936,0.11257192685486912,2.8,2.2
5,3,0.0,4,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.4507627322222174,0.4256316134527238,2.8,2.2
5,3,0.0,4,soft_penalty,10,0.8,0.0,0.0,0.5,0.0,1.0,0.35255514419321266,-0.017162020278886667,2.8,2.2
5,3,0.0,5,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.43535835520946864,-3.122502256758253e-16,2.8,2.2
5,3,0.0,5,current_only,10,0.8,0.1,0.125,1.0,0.0,0.875,0.2262370371391348,-0.5852750502795284,2.8,2.2
5,3,0.0,5,gradient_line,10,0.8,0.6,0.75,1.0,1.0,0.0,1.19625,-0.3341611171932456,2.8,2.2
5,3,0.0,5,least_squares,10,0.8,0.8,1.0,1.0,0.0,0.0,0.4936436349406173,-2.8796409701215e-16,2.8,2.2
5,3,0.0,5,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.2900660879887104,-0.5692528128121841,2.8,2.2
5,3,0.0,5,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7532720849259406,0.11899153220083035,2.8,2.2
5,3,0.0,5,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.5135344488758624,0.3616020039156106,2.8,2.2
5,3,0.0,5,soft_penalty,10,0.8,0.1,0.125,0.375,0.0,0.875,0.4269560883653578,-0.017124778828598003,2.8,2.2
5,3,0.5,0,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.3310944322554983,-6.938893903907228e-17,3.0,2.0
5,3,0.5,0,current_only,10,1.0,0.1,0.1,1.0,0.0,0.9,0.19576777772850162,-0.31714107619396753,3.0,2.0
5,3,0.5,0,gradient_line,10,1.0,0.7,0.7,1.0,0.0,0.0,1.392,-0.11588042464669575,3.0,2.0
5,3,0.5,0,least_squares,10,1.0,1.0,1.0,1.0,0.0,0.0,0.44790035603468653,-1.9984014443252818e-16,3.0,2.0
5,3,0.5,0,one_axis_current,10,1.0,0.1,0.1,1.0,0.0,0.9,0.23492853135467856,-0.3322979309100762,3.0,2.0
5,3,0.5,0,oracle_anchor,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6029355551916078,0.08192787929726145,3.0,2.0
5,3,0.5,0,random_search,10,1.0,1.0,1.0,1.0,0.0,0.0,1.3987505294944511,0.3611115056324897,3.0,2.0
5,3,0.5,0,soft_penalty,10,1.0,0.1,0.1,0.7,0.0,0.9,0.3181651605661543,-0.012837052361818688,3.0,2.0
5,3,0.5,1,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.38490868176014803,-1.554312234475219e-16,3.0,2.0
5,3,0.5,1,current_only,10,1.0,0.1,0.1,1.0,0.0,0.9,0.28004462571833744,-0.26592760033268403,3.0,2.0
5,3,0.5,1,gradient_line,10,1.0,0.7,0.7,0.9,0.0,0.0,1.254,-0.47614221056021144,3.0,2.0
5,3,0.5,1,least_squares,10,1.0,0.9,0.9,0.9,0.0,0.1,0.6281038611212074,-0.006774864614751111,3.0,2.0
5,3,0.5,1,one_axis_current,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3461378689562496,-0.297389327170655,3.0,2.0
5,3,0.5,1,oracle_anchor,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7898597037464766,0.09875284480319133,3.0,2.0
5,3,0.5,1,random_search,10,1.0,1.0,1.0,1.0,0.0,0.0,1.2995403731579818,0.3141497330233462,3.0,2.0
5,3,0.5,1,soft_penalty,10,1.0,0.0,0.0,0.1,0.0,1.0,0.3731134846864457,-0.01457417347713379,3.0,2.0
5,3,0.5,2,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.47080965723174073,-1.1622647289044608e-16,2.8,2.2
5,3,0.5,2,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.3270868525166779,-0.5329470860307985,2.8,2.2
5,3,0.5,2,gradient_line,10,0.8,0.7,0.875,0.875,1.0,0.0,0.89625,-0.16016714127835735,2.8,2.2
5,3,0.5,2,least_squares,10,0.8,0.8,1.0,1.0,0.0,0.0,0.6551573167204062,-8.326672684688674e-17,2.8,2.2
5,3,0.5,2,one_axis_current,10,0.8,0.1,0.125,1.0,0.0,0.875,0.3705163662391937,-0.6062462637888033,2.8,2.2
5,3,0.5,2,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7926995300667666,0.11157665857033869,2.8,2.2
5,3,0.5,2,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.4673328541523003,0.35138279656955906,2.8,2.2
5,3,0.5,2,soft_penalty,10,0.8,0.0,0.0,0.375,0.0,1.0,0.461740081424556,-0.014088987746443384,2.8,2.2
5,3,0.5,3,UBC,10,0.6,0.6,1.0,1.0,1.0,0.0,0.42776278990267463,-6.938893903907228e-17,2.6,2.4
5,3,0.5,3,current_only,10,0.6,0.0,0.0,1.0,0.0,1.0,0.14863610803966323,-0.7667835325041712,2.6,2.4
5,3,0.5,3,gradient_line,10,0.6,0.5,0.8333333333333334,0.8333333333333334,1.0,0.0,0.9049999999999999,-0.11511346505181715,2.6,2.4
5,3,0.5,3,least_squares,10,0.6,0.6,1.0,1.0,0.0,0.0,0.4595302627893139,-1.249000902703301e-16,2.6,2.4
5,3,0.5,3,one_axis_current,10,0.6,0.0,0.0,1.0,0.0,1.0,0.18778328869158303,-0.8470375453141207,2.6,2.4
5,3,0.5,3,oracle_anchor,10,0.6,0.6,1.0,1.0,1.0,0.0,0.8269291602184121,0.11717556950295782,2.6,2.4
5,3,0.5,3,random_search,10,0.6,0.6,1.0,1.0,1.0,0.0,1.397358305812638,0.2366107477285578,2.6,2.4
5,3,0.5,3,soft_penalty,10,0.6,0.0,0.0,0.5,0.0,1.0,0.4190702554492767,-0.013164888472482816,2.6,2.4
5,3,0.5,4,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.35982307782876,-8.500145032286355e-17,2.8,2.2
5,3,0.5,4,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.1853154662465477,-0.3493003586994837,2.8,2.2
5,3,0.5,4,gradient_line,10,0.8,0.5,0.625,1.0,1.0,0.0,1.34625,-0.3826966548320032,2.8,2.2
5,3,0.5,4,least_squares,10,0.8,0.8,1.0,1.0,0.0,0.0,0.5155789851043437,-2.255140518769849e-16,2.8,2.2
5,3,0.5,4,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.2455008740895812,-0.24771321890629605,2.8,2.2
5,3,0.5,4,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.8569764975935368,0.0673543769104729,2.8,2.2
5,3,0.5,4,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.370374193870778,0.43600479593925073,2.8,2.2
5,3,0.5,4,soft_penalty,10,0.8,0.0,0.0,0.5,0.0,1.0,0.3453259102270858,-0.014551664585668561,2.8,2.2
5,3,0.5,5,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.4141804694392819,-1.0755285551056204e-16,2.8,2.2
5,3,0.5,5,current_only,10,0.8,0.1,0.125,1.0,0.0,0.875,0.1825944948863442,-0.5939671654798084,2.8,2.2
5,3,0.5,5,gradient_line,10,0.8,0.6,0.75,1.0,1.0,0.0,1.15875,-0.390977095393582,2.8,2.2
5,3,0.5,5,least_squares,10,0.8,0.8,1.0,1.0,0.0,0.0,0.4717679870133362,-3.157196726277789e-16,2.8,2.2
5,3,0.5,5,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.23553478450426202,-0.5799673188630442,2.8,2.2
5,3,0.5,5,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7532720849259406,0.09601262546901228,2.8,2.2
5,3,0.5,5,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,1.5281028139007753,0.3838954372268694,2.8,2.2
5,3,0.5,5,soft_penalty,10,0.8,0.2,0.25,0.5,0.0,0.75,0.4053294194752542,-0.011294504584422178,2.8,2.2
5,12,0.0,0,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.5469669217554474,-2.220446049250313e-16,5.0,0.0
5,12,0.0,0,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.14687279246052026,-0.9201763514269983,5.0,0.0
5,12,0.0,0,gradient_line,10,0.8,0.4,0.5,1.0,1.0,0.0,2.13,-0.6456209517039678,5.0,0.0
5,12,0.0,0,least_squares,10,0.8,0.0,0.0,0.375,0.0,1.0,0.4680910962650413,-0.09323352422967465,5.0,0.0
5,12,0.0,0,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.19740123298899193,-1.0317201127784408,5.0,0.0
5,12,0.0,0,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7102054756403011,0.04561594748068133,5.0,0.0
5,12,0.0,0,random_search,10,0.8,0.6,0.75,0.75,1.0,0.0,1.7787704432306877,0.21667489188434882,5.0,0.0
5,12,0.0,0,soft_penalty,10,0.8,0.2,0.25,0.875,0.0,0.75,1.0412823596767424,0.03157008903017278,5.0,0.0
5,12,0.0,1,UBC,10,0.5,0.5,1.0,1.0,1.0,0.0,0.7813126110528698,-4.773959005888173e-16,5.0,0.0
5,12,0.0,1,current_only,10,0.5,0.0,0.0,1.0,0.0,1.0,0.26772000369590254,-1.2628063916400927,5.0,0.0
5,12,0.0,1,gradient_line,10,0.5,0.0,0.0,1.0,1.0,0.0,3.0,-1.3404868638562264,5.0,0.0
5,12,0.0,1,least_squares,10,0.5,0.0,0.0,1.0,0.0,1.0,0.6830730826535245,-0.13914907207430463,5.0,0.0
5,12,0.0,1,one_axis_current,10,0.5,0.0,0.0,1.0,0.0,1.0,0.3605389796047387,-1.373560663462035,5.0,0.0
5,12,0.0,1,oracle_anchor,10,0.5,0.5,1.0,1.0,1.0,0.0,0.9736783506615707,0.04928736855291807,5.0,0.0
5,12,0.0,1,random_search,10,0.5,0.1,0.2,0.2,1.0,0.0,0.4212505986731506,-1.014193537065459,5.0,0.0
5,12,0.0,1,soft_penalty,10,0.5,0.0,0.0,0.8,0.0,1.0,0.8807004483792594,-0.023714543228647945,5.0,0.0
5,12,0.0,2,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.674353304512899,-3.9968028886505636e-16,5.0,0.0
5,12,0.0,2,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.256731550941519,-1.1182818821595828,5.0,0.0
5,12,0.0,2,gradient_line,10,1.0,0.4,0.4,0.9,0.0,0.0,2.202,-0.6429136357659033,5.0,0.0
5,12,0.0,2,least_squares,10,1.0,0.0,0.0,0.4,0.0,1.0,0.6106139711654063,-0.11716335901267885,5.0,0.0
5,12,0.0,2,one_axis_current,10,1.0,0.0,0.0,1.0,0.0,1.0,0.4106972162891066,-1.2573583101883163,5.0,0.0
5,12,0.0,2,oracle_anchor,10,1.0,1.0,1.0,1.0,0.0,0.0,0.9017463947586227,0.05990718082774443,5.0,0.0
5,12,0.0,2,random_search,10,1.0,0.5,0.5,0.5,0.0,0.0,1.1606959260219682,-0.5864564038997481,5.0,0.0
5,12,0.0,2,soft_penalty,10,1.0,0.1,0.1,0.6,0.0,0.9,1.3735965884854342,-1.8431339628824124,5.0,0.0
5,12,0.0,3,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.6821087422259298,-4.3792130415770066e-16,5.0,0.0
5,12,0.0,3,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.2303463352242032,-1.1126691640748831,5.0,0.0
5,12,0.0,3,gradient_line,10,0.9,0.1,0.1111111111111111,1.0,1.0,0.0,2.8066666666666666,-1.497160491376783,5.0,0.0
5,12,0.0,3,least_squares,10,0.9,0.0,0.0,0.5555555555555556,0.0,1.0,0.6021404608097332,-0.14474279502412288,5.0,0.0
5,12,0.0,3,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.31468776433817564,-1.2133244534364498,5.0,0.0
5,12,0.0,3,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.9171266751906653,0.04738025014029151,5.0,0.0
5,12,0.0,3,random_search,10,0.9,0.7,0.7777777777777778,0.7777777777777778,1.0,0.0,1.7126019155860543,-0.13097575118446148,5.0,0.0
5,12,0.0,3,soft_penalty,10,0.9,0.3,0.3333333333333333,1.0,0.0,0.6666666666666666,1.2145099226086378,0.06695994980145421,5.0,0.0
5,12,0.0,4,UBC,10,0.7,0.7,1.0,1.0,1.0,0.0,0.6106445914788983,-2.854859206178974e-16,5.0,0.0
5,12,0.0,4,current_only,10,0.7,0.0,0.0,1.0,0.0,1.0,0.19982918408102515,-1.2122295465657065,5.0,0.0
5,12,0.0,4,gradient_line,10,0.7,0.3,0.42857142857142855,0.8571428571428571,1.0,0.0,2.5371428571428574,-0.4641117662443972,5.0,0.0
5,12,0.0,4,least_squares,10,0.7,0.0,0.0,0.7142857142857143,0.0,1.0,0.56491380306102,-0.09640800824152561,5.0,0.0
5,12,0.0,4,one_axis_current,10,0.7,0.0,0.0,1.0,0.0,1.0,0.2781667621298576,-1.2360446409191481,5.0,0.0
5,12,0.0,4,oracle_anchor,10,0.7,0.7,1.0,1.0,1.0,0.0,0.7979814430782532,0.059246690408055934,5.0,0.0
5,12,0.0,4,random_search,10,0.7,0.5,0.7142857142857143,0.7142857142857143,1.0,0.0,1.6736408581051678,-0.08274516835748079,5.0,0.0
5,12,0.0,4,soft_penalty,10,0.7,0.2,0.2857142857142857,0.8571428571428571,0.0,0.7142857142857143,1.4432518129963834,-0.6100741606579032,5.0,0.0
5,12,0.0,5,UBC,10,0.7,0.7,1.0,1.0,1.0,0.0,0.6129612037186561,-4.004733053112172e-16,5.0,0.0
5,12,0.0,5,current_only,10,0.7,0.0,0.0,1.0,0.0,1.0,0.21411101715108277,-0.8530155150487823,5.0,0.0
5,12,0.0,5,gradient_line,10,0.7,0.1,0.14285714285714285,0.8571428571428571,1.0,0.0,2.755714285714286,-0.7590875764158737,5.0,0.0
5,12,0.0,5,least_squares,10,0.7,0.0,0.0,0.8571428571428571,0.0,1.0,0.5232360300170441,-0.16765816550732127,5.0,0.0
5,12,0.0,5,one_axis_current,10,0.7,0.0,0.0,1.0,0.0,1.0,0.2749417507853263,-1.0506060271585347,5.0,0.0
5,12,0.0,5,oracle_anchor,10,0.7,0.7,1.0,1.0,1.0,0.0,0.7989956503557163,0.046046163215467124,5.0,0.0
5,12,0.0,5,random_search,10,0.7,0.6,0.8571428571428571,0.8571428571428571,1.0,0.0,1.8089438453337152,0.07105923483970404,5.0,0.0
5,12,0.0,5,soft_penalty,10,0.7,0.0,0.0,0.8571428571428571,0.0,1.0,0.9596358577124737,-0.6431154362870667,5.0,0.0
5,12,0.5,0,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.500426982784102,-2.498001805406602e-16,5.0,0.0
5,12,0.5,0,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.1956430484969257,-0.7398210258143223,5.0,0.0
5,12,0.5,0,gradient_line,10,0.8,0.4,0.5,1.0,1.0,0.0,2.05875,-0.6390957570040987,5.0,0.0
5,12,0.5,0,least_squares,10,0.8,0.0,0.0,0.125,0.0,1.0,0.7664924126179504,-0.16448441752437967,5.0,0.0
5,12,0.5,0,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.25045916620428105,-0.8831660138292333,5.0,0.0
5,12,0.5,0,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7102054756403011,0.04226338853605409,5.0,0.0
5,12,0.5,0,random_search,10,0.8,0.7,0.875,0.875,1.0,0.0,1.8589830557110472,0.3213655741697119,5.0,0.0
5,12,0.5,0,soft_penalty,10,0.8,0.2,0.25,0.875,0.0,0.75,0.7652132631774924,0.03090670261781901,5.0,0.0
5,12,0.5,1,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.6474097481477781,-5.204170427930421e-16,5.0,0.0
5,12,0.5,1,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.24113161556114543,-0.9608529389456041,5.0,0.0
5,12,0.5,1,gradient_line,10,0.8,0.2,0.25,1.0,1.0,0.0,2.49375,-0.5620771469785782,5.0,0.0
5,12,0.5,1,least_squares,10,0.8,0.0,0.0,0.625,0.0,1.0,0.9041224894024746,-0.12042580891827406,5.0,0.0
5,12,0.5,1,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.34133341695951974,-1.0653579064228504,5.0,0.0
5,12,0.5,1,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.9085298247891191,0.05525283425206663,5.0,0.0
5,12,0.5,1,random_search,10,0.8,0.5,0.625,0.625,1.0,0.0,1.5027848103425256,-0.2924510762375924,5.0,0.0
5,12,0.5,1,soft_penalty,10,0.8,0.0,0.0,0.75,0.0,1.0,1.0077591058727986,-1.1079480957554262,5.0,0.0
5,12,0.5,2,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.6328059261394859,-3.920475055707584e-16,5.0,0.0
5,12,0.5,2,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.24245561096509438,-0.8659676492693638,5.0,0.0
5,12,0.5,2,gradient_line,10,0.8,0.3,0.375,0.875,1.0,0.0,2.355,-0.6453403552084376,5.0,0.0
5,12,0.5,2,least_squares,10,0.8,0.0,0.0,0.75,0.0,1.0,0.7104196183076824,-0.13178015317672542,5.0,0.0
5,12,0.5,2,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.2862616627028397,-0.9657721065680489,5.0,0.0
5,12,0.5,2,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.9089281210168566,0.05720053998047274,5.0,0.0
5,12,0.5,2,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,2.1469402699714126,0.2139825003173954,5.0,0.0
5,12,0.5,2,soft_penalty,10,0.8,0.0,0.0,0.875,0.0,1.0,0.6111955959129171,-0.024590386916183555,5.0,0.0
5,12,0.5,3,UBC,10,0.6,0.6,1.0,1.0,1.0,0.0,0.5601031809663296,-2.2898349882893854e-16,5.0,0.0
5,12,0.5,3,current_only,10,0.6,0.0,0.0,1.0,0.0,1.0,0.22607351552556235,-0.730407120621908,5.0,0.0
5,12,0.5,3,gradient_line,10,0.6,0.1,0.16666666666666666,0.8333333333333334,1.0,0.0,2.68,-0.7478479843779654,5.0,0.0
5,12,0.5,3,least_squares,10,0.6,0.0,0.0,0.3333333333333333,0.0,1.0,0.9298039325862718,-0.14963231365056412,5.0,0.0
5,12,0.5,3,one_axis_current,10,0.6,0.0,0.0,1.0,0.0,1.0,0.3223500134763884,-0.6806546186979868,5.0,0.0
5,12,0.5,3,oracle_anchor,10,0.6,0.6,1.0,1.0,1.0,0.0,0.7501081425019547,0.04532639084685136,5.0,0.0
5,12,0.5,3,random_search,10,0.6,0.6,1.0,1.0,1.0,0.0,2.0684966920760055,0.21722595550155768,5.0,0.0
5,12,0.5,3,soft_penalty,10,0.6,0.1,0.16666666666666666,0.6666666666666666,0.0,0.8333333333333334,1.1500390679361576,0.013242506999144477,5.0,0.0
5,12,0.5,4,UBC,10,0.7,0.7,1.0,1.0,1.0,0.0,0.583245724899726,-8.326672684688674e-17,5.0,0.0
5,12,0.5,4,current_only,10,0.7,0.0,0.0,1.0,0.0,1.0,0.2545985867733338,-0.9524282928989276,5.0,0.0
5,12,0.5,4,gradient_line,10,0.7,0.5,0.7142857142857143,1.0,1.0,0.0,1.8342857142857143,-0.1923695246158126,5.0,0.0
5,12,0.5,4,least_squares,10,0.7,0.0,0.0,0.14285714285714285,0.0,1.0,1.2829988723654604,-0.09613551993107643,5.0,0.0
5,12,0.5,4,one_axis_current,10,0.7,0.0,0.0,1.0,0.0,1.0,0.3262852456533071,-1.0733303046347558,5.0,0.0
5,12,0.5,4,oracle_anchor,10,0.7,0.7,1.0,1.0,1.0,0.0,0.8134389479231101,0.04713241309779515,5.0,0.0
5,12,0.5,4,random_search,10,0.7,0.5,0.7142857142857143,0.7142857142857143,1.0,0.0,1.346051738886825,-0.17026169148869202,5.0,0.0
5,12,0.5,4,soft_penalty,10,0.7,0.2,0.2857142857142857,0.8571428571428571,0.0,0.7142857142857143,1.6112323267497068,-0.9935911602775962,5.0,0.0
5,12,0.5,5,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.5276110751655199,-4.2327252813834093e-16,5.0,0.0
5,12,0.5,5,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.13891689344121982,-0.6489894144613564,5.0,0.0
5,12,0.5,5,gradient_line,10,0.8,0.2,0.25,1.0,1.0,0.0,2.3775,-0.685634770656771,5.0,0.0
5,12,0.5,5,least_squares,10,0.8,0.0,0.0,0.5,0.0,1.0,0.5437669044967143,-0.10251581819817761,5.0,0.0
5,12,0.5,5,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.17283311692456482,-0.6758239151654095,5.0,0.0
5,12,0.5,5,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.6898812915928835,0.042454416941115666,5.0,0.0
5,12,0.5,5,random_search,10,0.8,0.8,1.0,1.0,1.0,0.0,2.1664096924859173,0.17322272107397615,5.0,0.0
5,12,0.5,5,soft_penalty,10,0.8,0.0,0.0,0.875,0.0,1.0,0.4951541471460333,-0.024274927121280647,5.0,0.0
5,24,0.0,0,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6345147077498818,-4.704570066849101e-16,5.0,0.0
5,24,0.0,0,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.2592258096620098,-1.1297505063437727,5.0,0.0
5,24,0.0,0,gradient_line,10,1.0,0.5,0.5,1.0,0.0,0.0,2.205,-0.5381416338131725,5.0,0.0
5,24,0.0,0,least_squares,10,1.0,0.0,0.0,0.3,0.0,1.0,0.526443574331098,-0.18505182856051644,5.0,0.0
5,24,0.0,0,one_axis_current,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3296653161272563,-1.373689792491113,5.0,0.0
5,24,0.0,0,oracle_anchor,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7628741033145248,0.0377019603269147,5.0,0.0
5,24,0.0,0,random_search,10,1.0,0.3,0.3,0.3,0.0,0.0,0.7720730834600908,-0.8519341705996183,5.0,0.0
5,24,0.0,0,soft_penalty,10,1.0,0.4,0.4,0.8,0.0,0.6,2.1370633350208266,-1.7619895686225568,5.0,0.0
5,24,0.0,1,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.5610944316357542,-4.2866944561915767e-16,5.0,0.0
5,24,0.0,1,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.10596247143407611,-1.079893713001479,5.0,0.0
5,24,0.0,1,gradient_line,10,0.9,0.1,0.1111111111111111,0.8888888888888888,1.0,0.0,2.8466666666666667,-0.950879607825714,5.0,0.0
5,24,0.0,1,least_squares,10,0.9,0.0,0.0,0.7777777777777778,0.0,1.0,0.45534167865023156,-0.18720008462343876,5.0,0.0
5,24,0.0,1,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.13521349504394892,-1.1132920296167361,5.0,0.0
5,24,0.0,1,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.6797149163805999,0.034285208283984375,5.0,0.0
5,24,0.0,1,random_search,10,0.9,0.4,0.4444444444444444,0.4444444444444444,1.0,0.0,1.179506979882549,-0.6056871176488582,5.0,0.0
5,24,0.0,1,soft_penalty,10,0.9,0.0,0.0,0.6666666666666666,0.0,1.0,1.8652766937312195,-2.678225159582658,5.0,0.0
5,24,0.0,2,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.5450804554816427,-2.7755575615628914e-16,5.0,0.0
5,24,0.0,2,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.18954973646279694,-0.8410291737561528,5.0,0.0
5,24,0.0,2,gradient_line,10,0.9,0.4,0.4444444444444444,1.0,1.0,0.0,2.2466666666666666,-0.2273443727975865,5.0,0.0
5,24,0.0,2,least_squares,10,0.9,0.0,0.0,0.6666666666666666,0.0,1.0,0.4428428961400706,-0.1297056727878254,5.0,0.0
5,24,0.0,2,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.24918061861426866,-0.932934901969807,5.0,0.0
5,24,0.0,2,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.66724888647181,0.03633278989982355,5.0,0.0
5,24,0.0,2,random_search,10,0.9,0.3,0.3333333333333333,0.3333333333333333,1.0,0.0,0.7566849831499535,-0.6371324002490324,5.0,0.0
5,24,0.0,2,soft_penalty,10,0.9,0.0,0.0,0.8888888888888888,0.0,1.0,1.9901699124103176,-2.733533198112113,5.0,0.0
5,24,0.0,3,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.7529834297449676,-4.564250212347865e-16,5.0,0.0
5,24,0.0,3,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.23822050663561878,-1.2760115325294885,5.0,0.0
5,24,0.0,3,gradient_line,10,0.9,0.0,0.0,0.8888888888888888,1.0,0.0,3.0,-0.6127201014578093,5.0,0.0
5,24,0.0,3,least_squares,10,0.9,0.0,0.0,0.6666666666666666,0.0,1.0,0.6020815633655935,-0.2074017846528152,5.0,0.0
5,24,0.0,3,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.28943051129106745,-1.3564273008731398,5.0,0.0
5,24,0.0,3,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.9402912215600632,0.04638542913094288,5.0,0.0
